id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CM008008001,Bangourain,Bangourain,bangourain-cm008008001,CM008008001,5.902,10.697
CM008008002,Foumban,Foumban,foumban-cm008008002,CM008008002,5.718,10.908
CM008008003,Foumbot,Foumbot,foumbot-cm008008003,CM008008003,5.422,10.623
CM008008004,Kouoptamo,Kouoptamo,kouoptamo-cm008008004,CM008008004,5.681,10.544
CM008008005,Koutaba,Koutaba,koutaba-cm008008005,CM008008005,5.651,10.718
CM008008006,Magba,Magba,magba-cm008008006,CM008008006,6.066,11.145
CM008008007,Malantouen,Malantouen,malantouen-cm008008007,CM008008007,5.653,11.109
CM008008008,Massangam,Massangam,massangam-cm008008008,CM008008008,5.256,10.874
CM008008009,Njimom,Njimom,njimom-cm008008009,CM008008009,5.896,10.926
