id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CM002003001,Bafia,Bafia,bafia-cm002003001,CM002003001,4.738,11.231
CM002003002,Bokito,Bokito,bokito-cm002003002,CM002003002,4.483,11.107
CM002003003,Deuk,Deuk,deuk-cm002003003,CM002003003,5.004,11.143
CM002003004,Kiiki,Kiiki,kiiki-cm002003004,CM002003004,4.676,11.153
CM002003005,Kon Yambetta,Kon Yambetta,kon-yambetta-cm002003005,CM002003005,4.811,11.08
CM002003006,Makenene,Makenene,makenene-cm002003006,CM002003006,4.866,10.586
CM002003007,Ndikinimeki,Ndikinimeki,ndikinimeki-cm002003007,CM002003007,4.675,10.651
CM002003008,Nitoukou,Nitoukou,nitoukou-cm002003008,CM002003008,4.65,10.903
CM002003009,Ombessa,Ombessa,ombessa-cm002003009,CM002003009,4.627,11.319
