id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CM007005001,Bafut,Bafut,bafut-cm007005001,CM007005001,6.165,10.033
CM007005002,Bali,Bali,bali-cm007005002,CM007005002,5.874,10.03
CM007005003,Bamenda 1st,Bamenda 1st,bamenda-1st-cm007005003,CM007005003,5.913,10.201
CM007005004,Bamenda 2nd,Bamenda 2nd,bamenda-2nd-cm007005004,CM007005004,5.969,10.102
CM007005005,Bamenda 3rd,Bamenda 3rd,bamenda-3rd-cm007005005,CM007005005,5.99,10.185
CM007005006,Santa,Santa,santa-cm007005006,CM007005006,5.8,10.143
CM007005007,Tubah,Tubah,tubah-cm007005007,CM007005007,6.038,10.291
