id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CM002005001,Afanloum,Afanloum,afanloum-cm002005001,CM002005001,4.127,12.047
CM002005002,Assamba,Assamba,assamba-cm002005002,CM002005002,3.992,12.017
CM002005003,Awae,Awae,awae-cm002005003,CM002005003,3.888,11.901
CM002005004,Edzendouan,Edzendouan,edzendouan-cm002005004,CM002005004,4.197,11.726
CM002005005,Esse,Esse,esse-cm002005005,CM002005005,4.123,11.861
CM002005006,Mfou,Mfou,mfou-cm002005006,CM002005006,3.689,11.608
CM002005007,Nkolafamba,Nkolafamba,nkolafamba-cm002005007,CM002005007,3.808,11.737
CM002005008,Soa,Soa,soa-cm002005008,CM002005008,4.005,11.579
