id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CM004001001,Bogo,Bogo,bogo-cm004001001,CM004001001,10.811,14.682
CM004001002,Dargala,Dargala,dargala-cm004001002,CM004001002,10.546,14.572
CM004001003,Gazawa,Gazawa,gazawa-cm004001003,CM004001003,10.547,14.125
CM004001004,Maroua 1er,Maroua 1er,maroua-1er-cm004001004,CM004001004,10.54,14.288
CM004001005,Maroua 2e,Maroua 2e,maroua-2e-cm004001005,CM004001005,10.641,14.318
CM004001006,Maroua 3e,Maroua 3e,maroua-3e-cm004001006,CM004001006,10.796,14.361
CM004001007,Meri,Meri,meri-cm004001007,CM004001007,10.759,14.194
CM004001008,Ndoukoula,Ndoukoula,ndoukoula-cm004001008,CM004001008,10.328,14.005
CM004001009,Pette,Pette,pette-cm004001009,CM004001009,10.944,14.55
