id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CM004004001,Guidiguis,Guidiguis,guidiguis-cm004004001,CM004004001,10.081,14.67
CM004004002,Kaele,Kaele,kaele-cm004004002,CM004004002,10.201,14.408
CM004004003,Mindif,Mindif,mindif-cm004004003,CM004004003,10.398,14.452
CM004004004,Moulvoudaye,Moulvoudaye,moulvoudaye-cm004004004,CM004004004,10.415,14.827
CM004004005,Moutourwa,Moutourwa,moutourwa-cm004004005,CM004004005,10.244,14.146
CM004004006,Porhi,Porhi,porhi-cm004004006,CM004004006,10.188,14.82
CM004004007,Taibong,Taibong,taibong-cm004004007,CM004004007,10.026,14.775
