id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CM002010001,Akoeman,Akoeman,akoeman-cm002010001,CM002010001,3.261,11.578
CM002010002,Dzeng,Dzeng,dzeng-cm002010002,CM002010002,3.675,11.859
CM002010003,Mbalmayo,Mbalmayo,mbalmayo-cm002010003,CM002010003,3.486,11.558
CM002010004,Mengueme,Mengueme,mengueme-cm002010004,CM002010004,3.272,11.377
CM002010005,Ngomedzap,Ngomedzap,ngomedzap-cm002010005,CM002010005,3.285,11.206
CM002010006,Nkolmetet,Nkolmetet,nkolmetet-cm002010006,CM002010006,3.425,11.763
