id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CM009001001,Bengbis,Bengbis,bengbis-cm009001001,CM009001001,3.322,12.414
CM009001002,Djoum,Djoum,djoum-cm009001002,CM009001002,2.636,12.814
CM009001003,Meyomessala,Meyomessala,meyomessala-cm009001003,CM009001003,3.091,12.238
CM009001004,Meyomessi,Meyomessi,meyomessi-cm009001004,CM009001004,2.725,12.269
CM009001005,Mintom,Mintom,mintom-cm009001005,CM009001005,2.538,13.398
CM009001006,Oveng,Oveng,oveng-cm009001006,CM009001006,2.471,12.334
CM009001007,Sangmelima,Sangmelima,sangmelima-cm009001007,CM009001007,2.915,11.903
CM009001008,Zoetele,Zoetele,zoetele-cm009001008,CM009001008,3.271,11.871
